id,name,mainaddress,city,address,phone,phones,date,gruppa,data,bank,wholesale,wholesale_text,lat,lng,type,updateType,gray,actual,actualTime,workmodes,mainsort
1217,Som Exchange №1,"ул. Ауэзова, 32, выше ул. Толе би",Алматы,"ул. Ауэзова, 32, выше ул. Толе би",,"['+7 701 2168888', '+7 707 2168888', '+7 727 3277777']",1721232427,0,"{'USD': [475.2, 476.2], 'EUR': [518.5, 521], 'RUB': [5.31, 5.35], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.250816,76.902966,0,1,False,False,1721232427,"{'mon': ['09:00', '20:00', '', ''], 'tue': ['09:00', '20:00', '', ''], 'wed': ['09:00', '20:00', '', ''], 'thu': ['09:00', '20:00', '', ''], 'fri': ['09:00', '20:00', '', ''], 'sat': ['09:00', '20:00', '', ''], 'sun': ['09:00', '20:00', '', ''], 'holyday': ['09:00', '20:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': True}",0
1221,Global exchange,"пр. Назарбаева, 226, ТРЦ ""Рамстор"", 1 этаж ",Алматы,"пр. Назарбаева, 226, ТРЦ ""Рамстор"", 1 этаж ",,"['+7 (727) 262-03-52', '+7 (777) 080-00-98']",1721225899,0,"{'USD': [472.5, 476], 'EUR': [514.5, 521.5], 'RUB': [5.21, 5.39], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.233097,76.951098,0,1,False,False,1721225899,"{'mon': ['10:00', '21:45', '', ''], 'tue': ['10:00', '21:45', '', ''], 'wed': ['10:00', '21:45', '', ''], 'thu': ['10:00', '21:45', '', ''], 'fri': ['10:00', '21:45', '', ''], 'sat': ['10:00', '21:45', '', ''], 'sun': ['10:00', '21:45', '', ''], 'holyday': ['10:00', '21:45', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1248,ОП ЗАМАН,"мкр. Орбита, ул. Рыскулбекова, 43а, вниз по ул. Саина, не доезжая ул. Жандосова",Алматы,"мкр. Орбита, ул. Рыскулбекова, 43а, вниз по ул. Саина, не доезжая ул. Жандосова",,"['+7 (701) 066-07-70', '+7 (707) 766-00-92', '+7 (727) 309-73-33']",1721224730,0,"{'USD': [474.9, 475.9], 'EUR': [518.5, 521.5], 'RUB': [5.29, 5.35], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.204479,76.866943,0,1,False,False,1721224730,"{'mon': ['09:00', '20:00', '', ''], 'tue': ['09:00', '20:00', '', ''], 'wed': ['09:00', '20:00', '', ''], 'thu': ['09:00', '20:00', '', ''], 'fri': ['09:00', '20:00', '', ''], 'sat': ['09:00', '20:00', '', ''], 'sun': ['09:00', '20:00', '', ''], 'holyday': ['09:00', '20:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1253,ХАН ЭКСЧЕЙНДЖ №1,"пр. Сейфуллина, 470/105, уг. ул. Казыбек би",Алматы,"пр. Сейфуллина, 470/105, уг. ул. Казыбек би",,"['+7 (727) 224-34-48', '+7 (707) 470-07-67']",1721208880,0,"{'USD': [474, 476], 'EUR': [515, 521], 'RUB': [5.25, 5.35], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,False,,43.2559,76.933,0,1,False,False,1721208880,"{'mon': ['9:00', '19:00', '', ''], 'tue': ['9:00', '19:00', '', ''], 'wed': ['9:00', '19:00', '', ''], 'thu': ['9:00', '19:00', '', ''], 'fri': ['9:00', '19:00', '', ''], 'sat': ['9:00', '19:00', '', ''], 'sun': ['9:00', '19:00', '', ''], 'holyday': ['9:00', '19:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1260,NS Exchange,"мкр. Жетысу 4, дом 9, по ул. Момышулы",Алматы,"мкр. Жетысу 4, дом 9, по ул. Момышулы",,"['+7 (707) 594-03-02', '+7 (707) 330-70-03', '+7 (702) 320-19-70']",1721222379,0,"{'USD': [475, 476], 'EUR': [518, 523], 'RUB': [5.3, 5.4], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.21902,76.837793,0,1,False,False,1721222379,"{'mon': ['9:00', '20:00', '', ''], 'tue': ['9:00', '20:00', '', ''], 'wed': ['9:00', '20:00', '', ''], 'thu': ['9:00', '20:00', '', ''], 'fri': ['9:00', '20:00', '', ''], 'sat': ['9:00', '20:00', '', ''], 'sun': ['9:00', '20:00', '', ''], 'holyday': ['9:00', '20:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1303,У Зелёного Медведя (ТОО Зубор),"5-й мкр., 1, кв. 52",Алматы,"5-й мкр., д. 1, кв. 52",Продаем золото,['+7 (727) 276-49-42'],1721226176,0,"{'USD': [470.5, 477], 'EUR': [513.9, 522], 'RUB': [5.27, 5.4], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,Продаем золото,43.229465,76.859317,0,1,False,False,1721226176,"{'mon': ['9:00', '20:00', '', ''], 'tue': ['9:00', '20:00', '', ''], 'wed': ['9:00', '20:00', '', ''], 'thu': ['9:00', '20:00', '', ''], 'fri': ['9:00', '20:00', '', ''], 'sat': ['9:00', '20:00', '', ''], 'sun': ['9:00', '20:00', '', ''], 'holyday': ['9:00', '20:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1306,ALMA (ТОО V-Exchange),"Аксай 2-й мкр., 52б, по ул. Саина, выше ул. Толе би",Алматы,"г. Алматы, Ауэзовский р-н, микрорайон Аксай-2, д. 52Б",,"['+7 (708) 972-93-91 ', '+7 (777) 963-29-44']",1721185497,0,"{'USD': [474.5, 476.3], 'EUR': [516.5, 520], 'RUB': [5.27, 5.37], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.23868,76.83937,0,1,False,False,1721185497,"{'mon': ['09:00', '20:00', '', ''], 'tue': ['09:00', '20:00', '', ''], 'wed': ['09:00', '20:00', '', ''], 'thu': ['09:00', '20:00', '', ''], 'fri': ['09:00', '20:00', '', ''], 'sat': ['09:00', '20:00', '', ''], 'sun': ['09:00', '20:00', '', ''], 'holyday': ['09:00', '20:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': True}",0
1326,Almaz Ali №2,"пр. Абылай хана, 27 уг. пр. Райымбека",Алматы,"пр. Абылай хана, 27 уг. пр. Райымбека",,"['+7 (701) 225-04-82', '+7 (778) 888-84-94', '+7 (727) 279-65-85']",1721217613,0,"{'USD': [474.5, 476], 'EUR': [518, 522.5], 'RUB': [5.3, 5.35], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.269337,76.939258,0,1,False,False,1721217613,"{'mon': ['09:00', '20:00', '', ''], 'tue': ['09:00', '20:00', '', ''], 'wed': ['09:00', '20:00', '', ''], 'thu': ['09:00', '20:00', '', ''], 'fri': ['09:00', '20:00', '', ''], 'sat': ['09:00', '20:00', '', ''], 'sun': ['09.00', '20:00', '', ''], 'holyday': ['09:00', '20:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1349,MKB Group,"мкр. Акбулак, ул. Хан шатыр, 273а/1, по ул. Момышулы, между супермаркетом ""Magnum"" и пр. Рыскулова",Алматы,"мкр. Акбулак, ул. Хан шатыр, 273а/1, по ул. Момышулы, между супермаркетом ""Magnum"" и пр. Рыскулова",,['+7 (701) 335-00-89'],1721218428,0,"{'USD': [475, 476], 'EUR': [517, 520.5], 'RUB': [5.27, 5.37], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.251105,76.823869,0,1,False,False,1721218428,"{'mon': ['9:00', '20:00', '', ''], 'tue': ['9:00', '20:00', '', ''], 'wed': ['9:00', '20:00', '', ''], 'thu': ['9:00', '20:00', '', ''], 'fri': ['9:00', '20:00', '', ''], 'sat': ['9:00', '20:00', '', ''], 'sun': ['9:00', '20:00', '', ''], 'holyday': ['9:00', '20:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1372,Алга Эксчейндж №1,"Аксай 2-й мкр., 52б. По ул. Саина, выше Толе би. ",Алматы,"Аксай 2-й мкр., 52б. По ул. Саина, выше Толе би. ",,"['+7 (701) 925-49-93', '+7 (701) 925-49-95']",1721187814,0,"{'USD': [475, 476], 'EUR': [517, 520], 'RUB': [5.29, 5.37], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.238917,76.839284,0,1,False,False,1721187814,"{'mon': ['9:00', '20:00', '', ''], 'tue': ['9:00', '20:00', '', ''], 'wed': ['9:00', '20:00', '', ''], 'thu': ['9:00', '20:00', '', ''], 'fri': ['9:00', '20:00', '', ''], 'sat': ['9:00', '20:00', '', ''], 'sun': ['9:00', '20:00', '', ''], 'holyday': ['9:00', '20:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': True}",0
1378,Azia Exchange №1,"мкр. Аксай-5, 25, ул. Момышулы, уг. ул. Жубанова, ТЦ ""USH SUNQAR""",Алматы,"мкр. Аксай-5, 25, ул. Момышулы, уг. ул. Жубанова, ТЦ ""USH SUNQAR""",,"['+7 (707) 720-02-20', '+7 (778) 508-14-41']",1721213346,0,"{'USD': [475, 476], 'EUR': [517, 521], 'RUB': [5.26, 5.36], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.231751,76.832188,0,1,False,False,1721213346,"{'mon': ['09:00', '21:00', '', ''], 'tue': ['09:00', '21:00', '', ''], 'wed': ['09:00', '21:00', '', ''], 'thu': ['09:00', '21:00', '', ''], 'fri': ['09:00', '21:00', '', ''], 'sat': ['09:00', '21:00', '', ''], 'sun': ['09:00', '21:00', '', ''], 'holyday': ['09:00', '21:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1386,ЭКО СТАРТ,"ул. Ауэзова, 108, не доезжая ул.Жандосова",Алматы,"ул. Ауэзова, 108, не доезжая ул.Жандосова",,"['+7 (727) 274-25-33', '+7 (707) 177-78-62', '+7 (775) 992-01-61']",1721222526,0,"{'USD': [475, 476], 'EUR': [518.5, 522], 'RUB': [5.3, 5.35], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.233176,76.90637,0,1,False,False,1721222526,"{'mon': ['9:00', '20:00', '', ''], 'tue': ['9:00', '20:00', '', ''], 'wed': ['9:00', '20:00', '', ''], 'thu': ['9:00', '20:00', '', ''], 'fri': ['9:00', '20:00', '', ''], 'sat': ['9:00', '20:00', '', ''], 'sun': ['9:00', '20:00', '', ''], 'holyday': ['9:00', '20:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': False}",0
1387,Som Exchange №3,"пр. Назарбаева, 248, уг.Кажымукана, вход БЦ Сарканд ",Алматы,"ул. Ауэзова, 129",,"['+7 (727) 328-55-55', '+7 (701) 230-55-55']",1721232675,0,"{'USD': [475.2, 476.2], 'EUR': [518.5, 521], 'RUB': [5.31, 5.35], 'KGS': [0, 0], 'CNY': [0, 0], 'GBP': [0, 0], 'CHF': [0, 0], 'UZS': [0, 0], 'JPY': [0, 0], 'AUD': [0, 0], 'TRY': [0, 0], 'AED': [0, 0], 'UAH': [0, 0], 'THB': [0, 0], 'INR': [0, 0], 'EGP': [0, 0], 'CAD': [0, 0], 'KPW': [0, 0], 'KRW': [0, 0], 'MNT': [0, 0], 'TMT': [0, 0], 'GEL': [0, 0], 'GOLD': [0, 0], 'AZN': [0, 0], 'BHD': [0, 0], 'AMD': [0, 0], 'BYN': [0, 0], 'BRL': [0, 0], 'HUF': [0, 0], 'HKD': [0, 0], 'DKK': [0, 0], 'IRR': [0, 0], 'KWD': [0, 0], 'MYR': [0, 0], 'MXN': [0, 0], 'MDL': [0, 0], 'NOK': [0, 0], 'PLN': [0, 0], 'SAR': [0, 0], 'XDR': [0, 0], 'SGD': [0, 0], 'TJS': [0, 0], 'CZK': [0, 0], 'SEK': [0, 0], 'ZAR': [0, 0], 'ILS': [0, 0], 'QAR': [0, 0], 'VND': [0, 0], 'LKR': [0, 0], 'OMR': [0, 0], 'PKR': [0, 0], 'MVR': [0, 0], 'IDR': [0, 0]}",0,True,,43.236611546069,76.903738807891,0,1,False,False,1721232675,"{'mon': ['09:00', '20:00', '', ''], 'tue': ['09:00', '20:00', '', ''], 'wed': ['09:00', '20:00', '', ''], 'thu': ['09:00', '20:00', '', ''], 'fri': ['09:00', '20:00', '', ''], 'sat': ['09:00', '20:00', '', ''], 'sun': ['09:00', '20:00', '', ''], 'holyday': ['09:00', '20:00', '', ''], 'nonstop': False, 'closed': False, 'worknow': True}",0
